DatasetAcronym,AttributeName, InstanceName,AggregationStatisticCV,IntervalTimeUnitCV,UnitNameCV,WaterOrCalendarYear,YearMonth, TimeSeriesValueID , CountDays,CalenderYear,CumulativeMonthly
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","05/2001","3592","31","2001-05-31","253.88429752066116"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","06/2001","3622","30","2001-06-30","204.297520661157"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","07/2001","3653","31","2001-07-31","470.08264462809916"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","08/2001","3684","31","2001-08-31","414.5454545454545"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","09/2001","3714","30","2001-09-30","119.00826446280993"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","04/2002","3744","30","2002-04-30","307.43801652892563"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","05/2002","3775","31","2002-05-31","208.26446280991738"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","06/2002","3805","30","2002-06-30","234.0495867768595"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","07/2002","3836","31","2002-07-31","83.30578512396694"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","08/2002","3867","31","2002-08-31","238.01652892561987"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","09/2002","3897","30","2002-09-30","166.61157024793388"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","05/2003","3935","31","2003-05-31","335.2066115702479"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","06/2003","3965","30","2003-06-30","438.34710743801656"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","07/2003","3996","31","2003-07-31","63.47107438016529"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","08/2003","4027","31","2003-08-31","93.22314049586777"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","09/2003","4057","30","2003-09-30","178.51239669421489"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","04/2004","4087","30","2004-04-30","315.3719008264463"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","05/2004","4118","31","2004-05-31","184.4628099173554"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","06/2004","4148","30","2004-06-30","333.22314049586777"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","07/2004","4179","31","2004-07-31","41.65289256198347"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","08/2004","4210","31","2004-08-31","1.9834710743801653"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","09/2004","4240","30","2004-09-30","638.6776859504132"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","05/2005","4271","31","2005-05-31","307.43801652892563"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","06/2005","4301","30","2005-06-30","297.5206611570248"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","07/2005","4332","31","2005-07-31","317.35537190082647"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","08/2005","4363","31","2005-08-31","307.43801652892563"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","09/2005","4393","30","2005-09-30","368.9256198347108"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","05/2006","4465","31","2006-05-31","454.21487603305786"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","06/2006","4495","30","2006-06-30","485.95041322314046"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","07/2006","4526","31","2006-07-31","323.3057851239669"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","08/2006","4557","31","2006-08-31","222.14876033057854"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","09/2006","4587","30","2006-09-30","293.55371900826447"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","03/2007","4618","31","2007-03-31","472.06611570247935"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","04/2007","4648","30","2007-04-30","527.603305785124"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","05/2007","4679","31","2007-05-31","660.495867768595"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","06/2007","4709","30","2007-06-30","604.9586776859504"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","07/2007","4740","31","2007-07-31","73.38842975206612"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","08/2007","4771","31","2007-08-31","144.79338842975207"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","09/2007","4801","30","2007-09-30","329.25619834710744"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","10/2007","4830","29","2007-10-29","723.9669421487604"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","11/2007","4860","30","2007-11-30","398.6776859504133"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","12/2007","4891","31","2007-12-31","245.9504132231405"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","01/2008","4922","31","2008-01-31","289.58677685950414"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","02/2008","4951","29","2008-02-29","287.60330578512395"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","03/2008","4982","31","2008-03-31","307.43801652892563"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","04/2008","5012","30","2008-04-30","339.1735537190083"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","05/2008","5043","31","2008-05-31","684.297520661157"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","06/2008","5073","30","2008-06-30","618.8429752066115"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","07/2008","5104","31","2008-07-31","176.5289256198347"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","08/2008","5135","31","2008-08-31","422.47933884297515"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","09/2008","5165","30","2008-09-30","593.0578512396694"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","10/2008","5196","31","2008-10-31","555.3719008264462"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","11/2008","5226","30","2008-11-30","575.2066115702479"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","12/2008","5257","31","2008-12-31","529.5867768595041"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","01/2009","5288","31","2009-01-31","184.4628099173554"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","02/2009","5316","28","2009-02-28","166.61157024793388"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","03/2009","5347","31","2009-03-31","273.7190082644628"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","04/2009","5377","30","2009-04-30","416.52892561983475"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","05/2009","5408","31","2009-05-31","777.5206611570248"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","06/2009","5438","30","2009-06-30","1400.3305785123966"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","07/2009","5469","31","2009-07-31","317.35537190082647"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","08/2009","5500","31","2009-08-31","444.2975206611571"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","09/2009","5530","30","2009-09-30","81.32231404958678"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","10/2009","5561","31","2009-10-31","75.37190082644628"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","11/2009","5591","30","2009-11-30","59.50413223140497"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","12/2009","5622","31","2009-12-31","93.22314049586777"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","01/2010","5653","31","2010-01-31","61.48760330578512"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","02/2010","5681","28","2010-02-28","55.537190082644635"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","03/2010","5712","31","2010-03-31","222.14876033057854"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","04/2010","5742","30","2010-04-30","210.24793388429754"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","05/2010","5773","31","2010-05-31","565.2892561983472"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","06/2010","5803","30","2010-06-30","398.6776859504133"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","07/2010","5834","31","2010-07-31","184.4628099173554"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","08/2010","5865","31","2010-08-31","232.06611570247932"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","09/2010","5895","30","2010-09-30","222.14876033057854"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","10/2010","5926","31","2010-10-31","319.3388429752066"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","11/2010","5956","30","2010-11-30","297.5206611570248"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","12/2010","5987","31","2010-12-31","307.43801652892563"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","01/2011","6018","31","2011-01-31","307.43801652892563"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","02/2011","6046","28","2011-02-28","277.6859504132231"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","03/2011","6077","31","2011-03-31","263.801652892562"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","04/2011","6107","30","2011-04-30","238.01652892561987"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","05/2011","6138","31","2011-05-31","362.97520661157023"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","06/2011","6168","30","2011-06-30","460.1652892561983"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","07/2011","6199","31","2011-07-31","398.6776859504133"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","08/2011","6230","31","2011-08-31","126.94214876033058"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","09/2011","6260","30","2011-09-30","265.78512396694214"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","10/2011","6291","31","2011-10-31","503.80165289256195"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","11/2011","6321","30","2011-11-30","428.4297520661157"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","12/2011","6352","31","2011-12-31","245.9504132231405"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","01/2012","6383","31","2012-01-31","245.9504132231405"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","02/2012","6412","29","2012-02-29","202.31404958677683"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","03/2012","6443","31","2012-03-31","226.11570247933884"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","04/2012","6473","30","2012-04-30","349.0909090909091"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","05/2012","6504","31","2012-05-31","462.1487603305785"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","06/2012","6534","30","2012-06-30","535.5371900826445"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","07/2012","6565","31","2012-07-31","103.14049586776859"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","08/2012","6596","31","2012-08-31","216.19834710743805"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","09/2012","6626","30","2012-09-30","182.4793388429752"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","10/2012","6657","31","2012-10-31","198.34710743801656"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","11/2012","6687","30","2012-11-30","164.62809917355372"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","12/2012","6718","31","2012-12-31","122.97520661157024"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","01/2013","6749","31","2013-01-31","122.97520661157024"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","02/2013","6777","28","2013-02-28","111.07438016528927"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","03/2013","6808","31","2013-03-31","126.94214876033058"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","04/2013","6838","30","2013-04-30","190.41322314049583"
"IdahoWRA","Discharge","BEAR RIVER BL STEWART DAM","Average","day","cubic feet per second","CalenderYear","05/2013","6869","31","2013-05-31","325.2892561983471"
