ElevationAttribute,ElevationUnit,VolumeAttribute,VolumeUnit,VolumeDateTimeStamp,ElevationValue,VolumeValue
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-10-31","4649.59","5514"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-11-01","4649.89","5615"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-11-02","4650.17","5709"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-11-03","4650.42","5793"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-11-04","4650.66","5875"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-11-05","4650.9","5956"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-11-06","4651.11","6028"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-11-07","4651.36","6113"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-11-08","4651.77","6254"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-11-09","4652.07","6358"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-11-10","4652.34","6452"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-11-11","4652.62","6549"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-11-12","4652.86","6633"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-11-13","4653.15","6736"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-11-14","4653.41","6828"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-11-15","4653.62","6902"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-11-16","4653.93","7013"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-11-17","4654.2","7109"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-11-18","4654.34","7160"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-11-19","4654.57","7243"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-11-20","4655.01","7403"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-11-21","4655.34","7524"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-11-22","4655.64","7634"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-11-23","4656.06","7789"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-11-24","4656.52","7961"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-11-25","4656.81","8070"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-11-26","4657.08","8172"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-11-27","4657.26","8240"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-11-28","4657.45","8312"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-11-29","4657.88","8477"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-11-30","4658.05","8542"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-12-01","4658.22","8607"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-12-02","4658.38","8669"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-12-03","4658.58","8747"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-12-04","4658.84","8848"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-12-05","4659.12","8957"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-12-06","4659.37","9055"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-12-07","4659.67","9174"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-12-08","4659.93","9276"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-12-09","4660.14","9360"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-12-10","4660.42","9471"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-12-11","4660.74","9600"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-12-12","4660.98","9696"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-12-13","4661.26","9809"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-12-14","4661.54","9923"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-12-15","4661.95","10090"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-12-16","4662.21","10196"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-12-17","4662.23","10204"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-12-18","4662.23","10204"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-12-19","4662.65","10378"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-12-20","4663.5","10731"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-12-21","4663.29","10644"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-12-22","4663.08","10556"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-12-23","4662.93","10494"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-12-24","4662.82","10448"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-12-25","4662.74","10415"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-12-26","4662.67","10386"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-12-27","4662.6","10357"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-12-28","4662.56","10340"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-12-29","4662.61","10361"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-12-30","4662.7","10398"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2010-12-31","4662.85","10460"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-01-01","4662.87","10469"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-01-02","4662.78","10431"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-01-03","4662.9","10481"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-01-04","4662.92","10489"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-01-05","4662.84","10456"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-01-06","4662.87","10469"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-01-07","4662.89","10477"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-01-08","4662.78","10431"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-01-09","4662.94","10498"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-01-10","4662.84","10456"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-01-11","4662.97","10510"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-01-12","4662.83","10452"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-01-13","4662.75","10419"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-01-14","4662.69","10394"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-01-15","4662.64","10373"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-01-16","4662.57","10344"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-01-17","4663.18","10598"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-01-18","4663.26","10631"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-01-19","4663.27","10635"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-01-20","4663.18","10598"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-01-21","4663.02","10531"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-01-22","4662.96","10506"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-01-23","4662.89","10477"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-01-24","4662.81","10444"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-01-25","4662.76","10423"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-01-26","4662.73","10411"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-01-27","4662.7","10398"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-01-28","4662.69","10394"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-01-29","4662.67","10386"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-01-30","4662.63","10369"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-01-31","4662.68","10390"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-02-01","4662.88","10473"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-02-02","4662.87","10469"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-02-03","4662.81","10444"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-02-04","4662.75","10419"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-02-05","4662.7","10398"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-02-06","4662.67","10386"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-02-07","4662.68","10390"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-02-08","4662.76","10423"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-02-09","4662.77","10427"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-02-10","4662.74","10415"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-02-11","4662.7","10398"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-02-12","4662.68","10390"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-02-13","4662.63","10369"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-02-14","4662.6","10357"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-02-15","4662.55","10336"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-02-16","4662.63","10369"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-02-17","4662.68","10390"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-02-18","4662.69","10394"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-02-19","4662.71","10402"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-02-20","4662.73","10411"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-02-21","4662.8","10440"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-02-22","4662.75","10419"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-02-23","4662.77","10427"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-02-24","4662.79","10435"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-02-25","4662.83","10452"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-02-26","4662.9","10481"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-02-27","4662.97","10510"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-02-28","4662.87","10469"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-03-01","4662.87","10469"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-03-02","4662.81","10444"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-03-03","4662.84","10456"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-03-04","4662.89","10477"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-03-05","4662.85","10460"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-03-06","4662.96","10506"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-03-07","4663.09","10560"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-03-08","4663.06","10548"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-03-09","4663","10523"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-03-10","4663.07","10552"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-03-11","4663.5","10731"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-03-12","4663.56","10757"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-03-13","4663.61","10778"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-03-14","4663.74","10832"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-03-15","4663.82","10866"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-03-16","4665.03","11380"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-03-17","4665.62","11634"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-03-18","4665.29","11492"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-03-19","4664.88","11316"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-03-20","4664.49","11149"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-03-21","4664.25","11047"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-03-22","4664.07","10971"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-03-23","4664.06","10967"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-03-24","4664.12","10992"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-03-25","4664.18","11018"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-03-26","4664.11","10988"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-03-27","4664.15","11005"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-03-28","4664.13","10997"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-03-29","4664","10942"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-03-30","4663.92","10908"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-03-31","4664.02","10950"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-04-01","4664.42","11120"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-04-02","4664.75","11260"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-04-03","4665.08","11402"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-04-04","4664.68","11230"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-04-05","4663.47","10719"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-04-06","4663.4","10690"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-04-07","4663.59","10769"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-04-08","4663.57","10761"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-04-09","4663.46","10715"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-04-10","4663.37","10677"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-04-11","4663.59","10769"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-04-12","4663.82","10866"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-04-13","4663.96","10925"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-04-14","4664.05","10963"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-04-15","4663.77","10845"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-04-16","4663.96","10925"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-04-17","4664.9","11324"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-04-18","4666.56","12044"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-04-19","4665.89","11751"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-04-20","4665","11367"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-04-21","4664.89","11320"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-04-22","4664.57","11183"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-04-23","4664.19","11022"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-04-24","4663.94","10916"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-04-25","4663.93","10912"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-04-26","4663.84","10874"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-04-27","4663.58","10765"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-04-28","4663.44","10706"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-04-29","4663.54","10748"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-04-30","4663.04","10539"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-05-01","4662.65","10378"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-05-02","4662.56","10340"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-05-03","4662.54","10332"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-05-04","4662.55","10336"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-05-05","4662.58","10349"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2011-05-06","4662.67","10386"
