ObjectTypes,InstanceName,ScenarioName, MultiAttributeName,AttributeDataTypeCV,AttributeName,AttributeNameCV,AttributeNameUnitName,Value,ValueOrder
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Total Storage","Volume","acre foot","43.0","23"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Total Storage","Volume","acre foot","46.0","24"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Total Storage","Volume","acre foot","49.0","25"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Total Storage","Volume","acre foot","52.0","26"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Total Storage","Volume","acre foot","55.0","27"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Total Storage","Volume","acre foot","59.0","28"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Total Storage","Volume","acre foot","62.0","29"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Total Storage","Volume","acre foot","66.0","30"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Total Storage","Volume","acre foot","69.0","31"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Total Storage","Volume","acre foot","73.0","32"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Total Storage","Volume","acre foot","77.0","33"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Total Storage","Volume","acre foot","80.0","34"
"Reservoir","Hyrum Reservoir","Base case","Total Capacity Table","MultiAttributeSeries","Total Storage","Volume","acre foot","84.0","35"
